Time,PosX,PosY,PosZ,QuatW,QuatX,QuatY,QuatZ
5.74,0.636737194039739,0,0,1,0,0,0
5.75,0.638529863281245,0,0,1,0,0,0
5.76,0.640320333152251,0,0,1,0,0,0
5.77,0.642108575704937,0,0,1,0,0,0
5.78,0.643894563046203,0,0,1,0,0,0
5.79,0.645678267338389,0,0,1,0,0,0
5.8,0.647459660799995,0,0,1,0,0,0
5.81,0.649238715706401,0,0,1,0,0,0
5.82,0.651015404390587,0,0,1,0,0,0
5.83,0.652789699243853,0,0,1,0,0,0
5.84,0.654561572716539,0,0,1,0,0,0
5.85,0.656330997318745,0,0,1,0,0,0
5.86,0.658097945621051,0,0,1,0,0,0
5.87,0.659862390255237,0,0,1,0,0,0
5.88,0.661624303915003,0,0,1,0,0,0
5.89,0.663383659356689,0,0,1,0,0,0
5.9,0.665140429399995,0,0,1,0,0,0
5.91,0.666894586928701,0,0,1,0,0,0
5.92,0.668646104891387,0,0,1,0,0,0
5.93,0.670394956302153,0,0,1,0,0,0
5.94,0.672141114241339,0,0,1,0,0,0
5.95,0.673884551856245,0,0,1,0,0,0
5.96,0.675625242361851,0,0,1,0,0,0
5.97,0.677363159041537,0,0,1,0,0,0
5.98,0.679098275247803,0,0,1,0,0,0
5.99,0.680830564402989,0,0,1,0,0,0
6,0.682559999999995,0,0,1,0,0,0
6.01,0.684286555603001,0,0,1,0,0,0
6.02,0.686010204848187,0,0,1,0,0,0
6.03,0.687730921444453,0,0,1,0,0,0
6.04,0.689448679174139,0,0,1,0,0,0
6.05,0.691163451893745,0,0,1,0,0,0
6.06,0.692875213534651,0,0,1,0,0,0
6.07,0.694583938103837,0,0,1,0,0,0
6.08,0.696289599684603,0,0,1,0,0,0
6.09,0.697992172437289,0,0,1,0,0,0
6.1,0.699691630599995,0,0,1,0,0,0
6.11,0.701387948489301,0,0,1,0,0,0
6.12,0.703081100500987,0,0,1,0,0,0
6.13,0.704771061110753,0,0,1,0,0,0
6.14,0.706457804874939,0,0,1,0,0,0
6.15,0.708141306431245,0,0,1,0,0,0
6.16,0.709821540499451,0,0,1,0,0,0
6.17,0.711498481882137,0,0,1,0,0,0
6.18,0.713172105465403,0,0,1,0,0,0
6.19,0.714842386219589,0,0,1,0,0,0
6.2,0.716509299199995,0,0,1,0,0,0
6.21,0.7181728195476,0,0,1,0,0,0
6.22,0.719832922489786,0,0,1,0,0,0
6.23,0.721489583341053,0,0,1,0,0,0
6.24,0.723142777503738,0,0,1,0,0,0
6.25,0.724792480468744,0,0,1,0,0,0
6.26,0.72643866781625,0,0,1,0,0,0
6.27,0.728081315216436,0,0,1,0,0,0
6.28,0.729720398430202,0,0,1,0,0,0
6.29,0.731355893309888,0,0,1,0,0,0
6.3,0.732987775799994,0,0,1,0,0,0
6.31,0.7346160219379,0,0,1,0,0,0
6.32,0.736240607854586,0,0,1,0,0,0
6.33,0.737861509775352,0,0,1,0,0,0
6.34,0.739478704020538,0,0,1,0,0,0
6.35,0.741092167006244,0,0,1,0,0,0
6.36,0.74270187524505,0,0,1,0,0,0
6.37,0.744307805346736,0,0,1,0,0,0
6.38,0.745909934019002,0,0,1,0,0,0
6.39,0.747508238068188,0,0,1,0,0,0
6.4,0.749102694399994,0,0,1,0,0,0
6.41,0.7506932800202,0,0,1,0,0,0
6.42,0.752279972035386,0,0,1,0,0,0
6.43,0.753862747653652,0,0,1,0,0,0
6.44,0.755441584185338,0,0,1,0,0,0
6.45,0.757016459043744,0,0,1,0,0,0
6.46,0.75858734974585,0,0,1,0,0,0
6.47,0.760154233913036,0,0,1,0,0,0
6.48,0.761717089271802,0,0,1,0,0,0
6.49,0.763275893654488,0,0,1,0,0,0
6.5,0.764830624999994,0,0,1,0,0,0
6.51,0.7663812613545,0,0,1,0,0,0
6.52,0.767927780872186,0,0,1,0,0,0
6.53,0.769470161815952,0,0,1,0,0,0
6.54,0.771008382558138,0,0,1,0,0,0
6.55,0.772542421581244,0,0,1,0,0,0
6.56,0.77407225747865,0,0,1,0,0,0
6.57,0.775597868955336,0,0,1,0,0,0
6.58,0.777119234828602,0,0,1,0,0,0
6.59,0.778636334028788,0,0,1,0,0,0
6.6,0.780149145599994,0,0,1,0,0,0
6.61,0.7816576487008,0,0,1,0,0,0
6.62,0.783161822604986,0,0,1,0,0,0
6.63,0.784661646702252,0,0,1,0,0,0
6.64,0.786157100498938,0,0,1,0,0,0
6.65,0.787648163618744,0,0,1,0,0,0
6.66,0.78913481580345,0,0,1,0,0,0
6.67,0.790617036913636,0,0,1,0,0,0
6.68,0.792094806929402,0,0,1,0,0,0
6.69,0.793568105951088,0,0,1,0,0,0
6.7,0.795036914199994,0,0,1,0,0,0
6.71,0.7965012120191,0,0,1,0,0,0
6.72,0.797960979873786,0,0,1,0,0,0
6.73,0.799416198352552,0,0,1,0,0,0
6.74,0.800866848167738,0,0,1,0,0,0
6.75,0.802312910156244,0,0,1,0,0,0
6.76,0.80375436528025,0,0,1,0,0,0
6.77,0.805191194627936,0,0,1,0,0,0
6.78,0.806623379414202,0,0,1,0,0,0
6.79,0.808050900981388,0,0,1,0,0,0
6.8,0.809473740799994,0,0,1,0,0,0
6.81,0.8108918804694,0,0,1,0,0,0
6.82,0.812305301718586,0,0,1,0,0,0
6.83,0.813713986406852,0,0,1,0,0,0
6.84,0.815117916524538,0,0,1,0,0,0
6.85,0.816517074193744,0,0,1,0,0,0
6.86,0.81791144166905,0,0,1,0,0,0
6.87,0.819301001338236,0,0,1,0,0,0
6.88,0.820685735723002,0,0,1,0,0,0
6.89,0.822065627479688,0,0,1,0,0,0
6.9,0.823440659399994,0,0,1,0,0,0
6.91,0.8248108144117,0,0,1,0,0,0
6.92,0.826176075579386,0,0,1,0,0,0
6.93,0.827536426105152,0,0,1,0,0,0
6.94,0.828891849329338,0,0,1,0,0,0
6.95,0.830242328731244,0,0,1,0,0,0
6.96,0.83158784792985,0,0,1,0,0,0
6.97,0.832928390684536,0,0,1,0,0,0
6.98,0.834263940895802,0,0,1,0,0,0
6.99,0.835594482605988,0,0,1,0,0,0
7,0.836919999999994,0,0,1,0,0,0
7.01,0.838240477406,0,0,1,0,0,0
7.02,0.839555899296186,0,0,1,0,0,0
7.03,0.840866250287452,0,0,1,0,0,0
7.04,0.842171515142138,0,0,1,0,0,0
7.05,0.843471678768744,0,0,1,0,0,0
7.06,0.84476672622265,0,0,1,0,0,0
7.07,0.846056642706836,0,0,1,0,0,0
7.08,0.847341413572602,0,0,1,0,0,0
7.09,0.848621024320288,0,0,1,0,0,0
7.1,0.849895460599994,0,0,1,0,0,0
7.11,0.8511647082123,0,0,1,0,0,0
7.12,0.852428753108985,0,0,1,0,0,0
7.13,0.853687581393751,0,0,1,0,0,0
7.14,0.854941179322937,0,0,1,0,0,0
7.15,0.856189533306243,0,0,1,0,0,0
7.16,0.85743262990745,0,0,1,0,0,0
7.17,0.858670455845135,0,0,1,0,0,0
7.18,0.859902997993401,0,0,1,0,0,0
7.19,0.861130243382587,0,0,1,0,0,0
7.2,0.862352179199993,0,0,1,0,0,0
7.21,0.863568792790599,0,0,1,0,0,0
7.22,0.864780071657785,0,0,1,0,0,0
7.23,0.865986003464051,0,0,1,0,0,0
7.24,0.867186576031737,0,0,1,0,0,0
7.25,0.868381777343743,0,0,1,0,0,0
7.26,0.869571595544249,0,0,1,0,0,0
7.27,0.870756018939435,0,0,1,0,0,0
7.28,0.871935035998201,0,0,1,0,0,0
7.29,0.873108635352887,0,0,1,0,0,0
7.3,0.874276805799993,0,0,1,0,0,0
7.31,0.875439536300899,0,0,1,0,0,0
7.32,0.876596815982585,0,0,1,0,0,0
7.33,0.877748634138351,0,0,1,0,0,0
7.34,0.878894980228538,0,0,1,0,0,0
7.35,0.880035843881244,0,0,1,0,0,0
7.36,0.88117121489305,0,0,1,0,0,0
7.37,0.882301083229736,0,0,1,0,0,0
7.38,0.883425439027002,0,0,1,0,0,0
7.39,0.884544272591188,0,0,1,0,0,0
7.4,0.885657574399994,0,0,1,0,0,0
7.41,0.8867653351032,0,0,1,0,0,0
7.42,0.887867545523386,0,0,1,0,0,0
7.43,0.888964196656651,0,0,1,0,0,0
7.44,0.890055279673338,0,0,1,0,0,0
7.45,0.891140785918744,0,0,1,0,0,0
7.46,0.89222070691385,0,0,1,0,0,0
7.47,0.893295034356036,0,0,1,0,0,0
7.48,0.894363760119802,0,0,1,0,0,0
7.49,0.895426876257488,0,0,1,0,0,0
7.5,0.896484374999994,0,0,1,0,0,0
7.51,0.8975362487575,0,0,1,0,0,0
7.52,0.898582490120186,0,0,1,0,0,0
7.53,0.899623091858952,0,0,1,0,0,0
7.54,0.900658046926138,0,0,1,0,0,0
7.55,0.901687348456244,0,0,1,0,0,0
7.56,0.90271098976665,0,0,1,0,0,0
7.57,0.903728964358336,0,0,1,0,0,0
7.58,0.904741265916602,0,0,1,0,0,0
7.59,0.905747888311788,0,0,1,0,0,0
7.6,0.906748825599994,0,0,1,0,0,0
7.61,0.9077440720238,0,0,1,0,0,0
7.62,0.908733622012986,0,0,1,0,0,0
7.63,0.909717470185252,0,0,1,0,0,0
7.64,0.910695611346938,0,0,1,0,0,0
7.65,0.911668040493744,0,0,1,0,0,0
7.66,0.91263475281145,0,0,1,0,0,0
7.67,0.913595743676636,0,0,1,0,0,0
7.68,0.914551008657402,0,0,1,0,0,0
7.69,0.915500543514088,0,0,1,0,0,0
7.7,0.916444344199994,0,0,1,0,0,0
7.71,0.9173824068621,0,0,1,0,0,0
7.72,0.918314727841786,0,0,1,0,0,0
7.73,0.919241303675552,0,0,1,0,0,0
7.74,0.920162131095738,0,0,1,0,0,0
7.75,0.921077207031244,0,0,1,0,0,0
7.76,0.92198652860825,0,0,1,0,0,0
7.77,0.922890093150936,0,0,1,0,0,0
7.78,0.923787898182202,0,0,1,0,0,0
7.79,0.924679941424388,0,0,1,0,0,0
7.8,0.925566220799994,0,0,1,0,0,0
7.81,0.9264467344324,0,0,1,0,0,0
7.82,0.927321480646586,0,0,1,0,0,0
7.83,0.928190457969852,0,0,1,0,0,0
7.84,0.929053665132539,0,0,1,0,0,0
7.85,0.929911101068745,0,0,1,0,0,0
7.86,0.930762764917051,0,0,1,0,0,0
7.87,0.931608656021237,0,0,1,0,0,0
7.88,0.932448773931003,0,0,1,0,0,0
7.89,0.933283118402689,0,0,1,0,0,0
7.9,0.934111689399995,0,0,1,0,0,0
7.91,0.934934487094701,0,0,1,0,0,0
7.92,0.935751511867387,0,0,1,0,0,0
7.93,0.936562764308153,0,0,1,0,0,0
7.94,0.937368245217339,0,0,1,0,0,0
7.95,0.938167955606245,0,0,1,0,0,0
7.96,0.938961896697851,0,0,1,0,0,0
7.97,0.939750069927537,0,0,1,0,0,0
7.98,0.940532476943803,0,0,1,0,0,0
7.99,0.941309119608989,0,0,1,0,0,0
8,0.942079999999995,0,0,1,0,0,0
8.01,0.942845120409001,0,0,1,0,0,0
8.02,0.943604483344187,0,0,1,0,0,0
8.03,0.944358091530453,0,0,1,0,0,0
8.04,0.945105947910139,0,0,1,0,0,0
8.05,0.945848055643745,0,0,1,0,0,0
8.06,0.946584418110651,0,0,1,0,0,0
8.07,0.947315038909837,0,0,1,0,0,0
8.08,0.948039921860603,0,0,1,0,0,0
8.09,0.948759071003289,0,0,1,0,0,0
8.1,0.949472490599995,0,0,1,0,0,0
8.11,0.950180185135301,0,0,1,0,0,0
8.12,0.950882159316987,0,0,1,0,0,0
8.13,0.951578418076753,0,0,1,0,0,0
8.14,0.952268966570939,0,0,1,0,0,0
8.15,0.952953810181245,0,0,1,0,0,0
8.16,0.953632954515451,0,0,1,0,0,0
8.17,0.954306405408137,0,0,1,0,0,0
8.18,0.954974168921403,0,0,1,0,0,0
8.19,0.955636251345589,0,0,1,0,0,0
8.2,0.956292659199995,0,0,1,0,0,0
8.21,0.956943399233601,0,0,1,0,0,0
8.22,0.957588478425787,0,0,1,0,0,0
8.23,0.958227903987053,0,0,1,0,0,0
8.24,0.958861683359739,0,0,1,0,0,0
8.25,0.959489824218745,0,0,1,0,0,0
8.26,0.960112334472251,0,0,1,0,0,0
8.27,0.960729222262437,0,0,1,0,0,0
8.28,0.961340495966203,0,0,1,0,0,0
8.29,0.961946164195889,0,0,1,0,0,0
8.3,0.962546235799995,0,0,1,0,0,0
8.31,0.963140719863901,0,0,1,0,0,0
8.32,0.963729625710587,0,0,1,0,0,0
8.33,0.964312962901353,0,0,1,0,0,0
8.34,0.964890741236539,0,0,1,0,0,0
8.35,0.965462970756245,0,0,1,0,0,0
8.36,0.966029661741051,0,0,1,0,0,0
8.37,0.966590824712737,0,0,1,0,0,0
8.38,0.967146470435004,0,0,1,0,0,0
8.39,0.96769660991419,0,0,1,0,0,0
8.4,0.968241254399996,0,0,1,0,0,0
8.41,0.968780415386202,0,0,1,0,0,0
8.42,0.969314104611388,0,0,1,0,0,0
8.43,0.969842334059654,0,0,1,0,0,0
8.44,0.97036511596134,0,0,1,0,0,0
8.45,0.970882462793746,0,0,1,0,0,0
8.46,0.971394387281852,0,0,1,0,0,0
8.47,0.971900902399038,0,0,1,0,0,0
8.48,0.972402021367804,0,0,1,0,0,0
8.49,0.97289775766049,0,0,1,0,0,0
8.5,0.973388124999996,0,0,1,0,0,0
8.51,0.973873137360502,0,0,1,0,0,0
8.52,0.974352808968188,0,0,1,0,0,0
8.53,0.974827154301954,0,0,1,0,0,0
8.54,0.97529618809414,0,0,1,0,0,0
8.55,0.975759925331246,0,0,1,0,0,0
8.56,0.976218381254652,0,0,1,0,0,0
8.57,0.976671571361338,0,0,1,0,0,0
8.58,0.977119511404604,0,0,1,0,0,0
8.59,0.97756221739479,0,0,1,0,0,0
8.6,0.977999705599996,0,0,1,0,0,0
8.61,0.978431992546802,0,0,1,0,0,0
8.62,0.978859095020988,0,0,1,0,0,0
8.63,0.979281030068254,0,0,1,0,0,0
8.64,0.97969781499494,0,0,1,0,0,0
8.65,0.980109467368746,0,0,1,0,0,0
8.66,0.980516005019452,0,0,1,0,0,0
8.67,0.980917446039638,0,0,1,0,0,0
8.68,0.981313808785404,0,0,1,0,0,0
8.69,0.98170511187709,0,0,1,0,0,0
8.7,0.982091374199996,0,0,1,0,0,0
8.71,0.982472614905102,0,0,1,0,0,0
8.72,0.982848853409788,0,0,1,0,0,0
8.73,0.983220109398555,0,0,1,0,0,0
8.74,0.983586402823741,0,0,1,0,0,0
8.75,0.983947753906247,0,0,1,0,0,0
8.76,0.984304183136253,0,0,1,0,0,0
8.77,0.984655711273939,0,0,1,0,0,0
8.78,0.985002359350205,0,0,1,0,0,0
8.79,0.985344148667391,0,0,1,0,0,0
8.8,0.985681100799997,0,0,1,0,0,0
8.81,0.986013237595403,0,0,1,0,0,0
8.82,0.986340581174589,0,0,1,0,0,0
8.83,0.986663153932855,0,0,1,0,0,0
8.84,0.986980978540541,0,0,1,0,0,0
8.85,0.987294077943747,0,0,1,0,0,0
8.86,0.987602475365053,0,0,1,0,0,0
8.87,0.987906194304239,0,0,1,0,0,0
8.88,0.988205258539005,0,0,1,0,0,0
8.89,0.988499692125691,0,0,1,0,0,0
8.9,0.988789519399997,0,0,1,0,0,0
8.91,0.989074764977703,0,0,1,0,0,0
8.92,0.989355453755389,0,0,1,0,0,0
8.93,0.989631610911155,0,0,1,0,0,0
8.94,0.989903261905341,0,0,1,0,0,0
8.95,0.990170432481247,0,0,1,0,0,0
8.96,0.990433148665853,0,0,1,0,0,0
8.97,0.990691436770539,0,0,1,0,0,0
8.98,0.990945323391805,0,0,1,0,0,0
8.99,0.991194835411991,0,0,1,0,0,0
9,0.991439999999997,0,0,1,0,0,0
9.01,0.991680844612003,0,0,1,0,0,0
9.02,0.99191739699219,0,0,1,0,0,0
9.03,0.992149685173456,0,0,1,0,0,0
9.04,0.992377737478142,0,0,1,0,0,0
9.05,0.992601582518748,0,0,1,0,0,0
9.06,0.992821249198654,0,0,1,0,0,0
9.07,0.99303676671284,0,0,1,0,0,0
9.08,0.993248164548606,0,0,1,0,0,0
9.09,0.993455472486292,0,0,1,0,0,0
9.1,0.993658720599998,0,0,1,0,0,0
9.11,0.993857939258304,0,0,1,0,0,0
9.12,0.99405315912499,0,0,1,0,0,0
9.13,0.994244411159756,0,0,1,0,0,0
9.14,0.994431726618942,0,0,1,0,0,0
9.15,0.994615137056248,0,0,1,0,0,0
9.16,0.994794674323454,0,0,1,0,0,0
9.17,0.99497037057114,0,0,1,0,0,0
9.18,0.995142258249406,0,0,1,0,0,0
9.19,0.995310370108592,0,0,1,0,0,0
9.2,0.995474739199998,0,0,1,0,0,0
9.21,0.995635398876604,0,0,1,0,0,0
9.22,0.99579238279379,0,0,1,0,0,0
9.23,0.995945724910056,0,0,1,0,0,0
9.24,0.996095459487742,0,0,1,0,0,0
9.25,0.996241621093748,0,0,1,0,0,0
9.26,0.996384244600255,0,0,1,0,0,0
9.27,0.996523365185441,0,0,1,0,0,0
9.28,0.996659018334207,0,0,1,0,0,0
9.29,0.996791239838893,0,0,1,0,0,0
9.3,0.996920065799999,0,0,1,0,0,0
9.31,0.997045532626905,0,0,1,0,0,0
9.32,0.997167677038591,0,0,1,0,0,0
9.33,0.997286536064357,0,0,1,0,0,0
9.34,0.997402147044543,0,0,1,0,0,0
9.35,0.997514547631249,0,0,1,0,0,0
9.36,0.997623775789055,0,0,1,0,0,0
9.37,0.997729869795741,0,0,1,0,0,0
9.38,0.997832868243007,0,0,1,0,0,0
9.39,0.997932810037193,0,0,1,0,0,0
9.4,0.998029734399999,0,0,1,0,0,0
9.41,0.998123680869205,0,0,1,0,0,0
9.42,0.998214689299391,0,0,1,0,0,0
9.43,0.998302799862657,0,0,1,0,0,0
9.44,0.998388053049343,0,0,1,0,0,0
9.45,0.998470489668749,0,0,1,0,0,0
9.46,0.998550150849855,0,0,1,0,0,0
9.47,0.998627078042041,0,0,1,0,0,0
9.48,0.998701313015807,0,0,1,0,0,0
9.49,0.998772897863493,0,0,1,0,0,0
9.5,0.998841874999999,0,0,1,0,0,0
9.51,0.998908287163505,0,0,1,0,0,0
9.52,0.998972177416191,0,0,1,0,0,0
9.53,0.999033589144957,0,0,1,0,0,0
9.54,0.999092566062143,0,0,1,0,0,0
9.55,0.999149152206249,0,0,1,0,0,0
9.56,0.999203391942656,0,0,1,0,0,0
9.57,0.999255329964342,0,0,1,0,0,0
9.58,0.999305011292608,0,0,1,0,0,0
9.59,0.999352481277794,0,0,1,0,0,0
9.6,0.9993977856,0,0,1,0,0,0
9.61,0.999440970269806,0,0,1,0,0,0
9.62,0.999482081628992,0,0,1,0,0,0
9.63,0.999521166351258,0,0,1,0,0,0
9.64,0.999558271442944,0,0,1,0,0,0
9.65,0.99959344424375,0,0,1,0,0,0
9.66,0.999626732427456,0,0,1,0,0,0
9.67,0.999658184002642,0,0,1,0,0,0
9.68,0.999687847313408,0,0,1,0,0,0
9.69,0.999715771040094,0,0,1,0,0,0
9.7,0.9997420042,0,0,1,0,0,0
9.71,0.999766596148106,0,0,1,0,0,0
9.72,0.999789596577792,0,0,1,0,0,0
9.73,0.999811055521558,0,0,1,0,0,0
9.74,0.999831023351744,0,0,1,0,0,0
9.75,0.99984955078125,0,0,1,0,0,0
9.76,0.999866688864256,0,0,1,0,0,0
9.77,0.999882488996942,0,0,1,0,0,0
9.78,0.999897002918208,0,0,1,0,0,0
9.79,0.999910282710394,0,0,1,0,0,0
9.8,0.9999223808,0,0,1,0,0,0
9.81,0.999933349958406,0,0,1,0,0,0
9.82,0.999943243302592,0,0,1,0,0,0
9.83,0.999952114295858,0,0,1,0,0,0
9.84,0.999960016748544,0,0,1,0,0,0
9.85,0.99996700481875,0,0,1,0,0,0
9.86,0.999973133013056,0,0,1,0,0,0
9.87,0.999978456187242,0,0,1,0,0,0
9.88,0.999983029547008,0,0,1,0,0,0
9.89,0.999986908648694,0,0,1,0,0,0
9.9,0.9999901494,0,0,1,0,0,0
9.91,0.999992808060706,0,0,1,0,0,0
9.92,0.999994941243392,0,0,1,0,0,0
9.93,0.999996605914158,0,0,1,0,0,0
9.94,0.999997859393344,0,0,1,0,0,0
9.95,0.99999875935625,0,0,1,0,0,0
9.96,0.999999363833856,0,0,1,0,0,0
9.97,0.999999731213542,0,0,1,0,0,0
9.98,0.999999920239808,0,0,1,0,0,0
9.99,0.999999990014994,0,0,1,0,0,0
10,1,0,0,1,0,0,0
